262 14256 11315 2661
263 13944 11449 2249
264 13651 11568 1873
265 13402 11695 1483
266 13152 11835 1121
267 12918 11963 847
268 12724 12043 613
269 12579 12132 445
270 12482 12203 308
271 12556 12414 220
272 12685 12631 166
273 12838 12838 166
274 13042 13042 166
275 13122 13122 166
276 13209 13209 166
277 13289 13289 166
278 13378 13378 166
279 13462 13462 166
280 13538 13538 166
281 13614 13614 166
282 13695 13695 166
283 13773 13773 166
284 13846 13846 166
285 13917 13917 166
286 13988 13988 166
287 14058 14058 166
288 14127 14127 166
289 14207 14207 166
290 14271 14271 166
291 14336 14336 166
292 14408 14408 166
293 14484 14484 166
294 14550 14550 166
295 14619 14619 166
296 14683 14683 166
297 14744 14744 166
298 14808 14808 166
299 14878 14878 166
300 14944 14944 166
301 15026 15026 166
302 15118 15118 166
303 15214 15214 166
304 15294 15294 166
305 15382 15382 166
306 15429 15429 166
307 15474 15474 166
308 15515 15473 166
309 15519 15519 166
310 15558 15558 166
311 15601 15601 166
312 15643 15616 166
313 15660 15660 166
314 15701 15701 166
315 15737 15737 166
316 15776 15776 166
317 15815 15815 166
318 15852 15852 166
319 15884 15884 166
320 15914 15914 166
321 15949 15949 166
322 15974 15974 166
323 15999 15999 166
324 16030 16030 166
325 16054 16054 166
326 16078 16078 166
327 16098 16098 166
328 16122 16122 166
329 16149 16149 166
330 16171 16171 166
331 16222 16222 166
332 16273 16273 166
333 16318 16318 166
334 16367 16367 166
335 16417 16417 166
336 16452 16452 166
337 16488 16488 166
338 16528 16528 166
339 16572 16540 166
340 16589 16573 166
341 16625 16625 166
342 16676 16676 166
343 16733 16733 166
344 16791 16708 166
345 16772 16772 166
346 16837 16820 166
347 16890 16890 166
348 16963 16930 166
349 17005 17005 166
350 17083 17042 166
351 17122 17122 166
352 17204 17204 166
353 17291 17291 166
354 17380 17338 166
355 17430 17430 166
356 17524 17524 166
357 17620 17575 166
358 17677 17655 166
359 17761 17761 166
360 17867 17867 166
361 17889 17889 166
362 17913 17913 166
363 17940 17890 166
364 17920 17920 166
365 17954 17880 166
